gene,region,n_f,n_m,mean_md,ci_lo,ci_hi,ci_width,bimod,skewness,crosses_zero
SYN1,Frontal Cortex,56,153,-0.14415543369955436,-0.45793104838913967,0.16910602979127423,0.6270370781804139,0.3255229829376868,-0.08985023913102007,1
SYN1,Cortex,74,181,-0.07031668294392032,-0.31023285720339305,0.15127443359859316,0.4615072908019862,0.3392168183091361,-0.11009438446998958,1
SYN1,Caudate,63,183,-0.18859998403238648,-0.5600675937361131,0.17361208054702437,0.7336796742831375,0.36911095095065605,-0.030090064292975015,1
SYN1,Putamen,49,156,-0.10445528005043211,-0.5161490447742165,0.31818185728360376,0.8343309020578202,0.3251957760642984,0.05528424802270149,1
SYN1,Nucleus Accumbens,64,182,-0.140739848330309,-0.5043170161543771,0.20861333359850479,0.7129303497528818,0.3489096094085325,-0.10060204537321936,1
SYN1,Cerebellum,67,174,-0.09551125512438217,-0.20697169461775528,0.013295972245291087,0.22026766686304636,0.3218653475297256,-0.1380064260687516,1
SYN1,Cerebellar Hemi.,58,157,-0.24824833331379229,-0.42133164674794604,-0.08007677582628867,0.3412548709216574,0.3251647189985506,-0.03140203632616505,0
SYN1,Substantia Nigra,38,101,0.22769595083316405,-0.33998663221168596,0.8084312089081409,1.148417841119827,0.33525167165604675,0.08770291132515565,1
SYN1,Spinal Cord,57,102,-0.08511230863536298,-0.5617906287622885,0.407761436132532,0.9695520648948205,0.3319892532408271,0.07901332117960891,1
SYP,Hypothalamus,55,147,-0.3498632887737542,-0.7966829381518786,0.07150512349210122,0.8681880616439799,0.33809963665965076,-0.0757696056841953,1
SYP,Amygdala,45,107,0.04632476181640265,-0.49148585973895453,0.5749342568539171,1.0664201165928717,0.3495738445634947,-0.06764695331831735,1
SYP,Hippocampus,54,143,-0.3919561528692317,-0.9340773456866086,0.155306328976067,1.0893836746626757,0.34306490385989796,-0.019987753269978006,1
SYP,Ant. Cing. Ctx,48,128,-0.08447242658595584,-0.6024751605930698,0.4280595292295968,1.0305346898226666,0.35168353372611416,-0.09060389127879852,1
SYP,Frontal Cortex,56,153,-0.3840769328810673,-0.8514915743766975,0.04947881933389786,0.9009703937105954,0.3356097925135818,-0.09153705888463459,1
SYP,Cortex,74,181,-0.2100395689339054,-0.5074588675202408,0.0814861885292158,0.5889450560494567,0.3408128989960921,-0.04374015627646441,1
SYP,Caudate,63,183,-0.18969531164223485,-0.6063538699398398,0.24486308609592766,0.8512169560357674,0.3139182992960448,0.057100665009587714,1
SYP,Putamen,49,156,-0.18776287093525723,-0.6609984318297657,0.2802239230208298,0.9412223548505956,0.33020798097472237,0.0067577650414138365,1
SYP,Nucleus Accumbens,64,182,-0.17034985145744935,-0.6116257608570057,0.2699385474932549,0.8815643083502607,0.34813260720754147,-0.06127748803613183,1
SYP,Cerebellum,67,174,-0.1270445393051735,-0.2804756413092434,0.014270053136713092,0.2947456944459565,0.33954751664850025,-0.130760295271573,1
SYP,Cerebellar Hemi.,58,157,-0.3349070850507221,-0.5902233874435239,-0.09245608773544865,0.4977672997080752,0.3278104293813692,-0.12148941903633292,0
SYP,Substantia Nigra,38,101,0.09052593685663762,-0.5334959828994312,0.7073684926394251,1.2408644755388565,0.3340242920349348,0.081628448766148,1
SYP,Spinal Cord,57,102,-0.1399174773912558,-0.4744864048982992,0.1940800628124054,0.6685664677107046,0.33224775293662556,0.008648041204340078,1
KDM5C,Hypothalamus,55,147,0.34529135629029595,0.1431790308398518,0.5497448808679375,0.40656585002808565,0.3532109542727042,0.05850776131649241,0
KDM5C,Amygdala,45,107,0.503501075319752,0.2807207667752771,0.7181985612473895,0.4374777944721124,0.321556023856281,-0.013831618638234126,0
KDM5C,Hippocampus,54,143,0.2983164396469635,0.07182722645776873,0.52097499930825,0.44914777285048124,0.34639340945621167,0.035802901221179274,0
KDM5C,Ant. Cing. Ctx,48,128,0.3267304867187281,0.10772832099061748,0.5422412427123561,0.4345129217217386,0.33736462900833053,-0.04938465021536668,0
KDM5C,Frontal Cortex,56,153,0.3029785881754378,0.10972620752747811,0.4887176226066904,0.3789914150792123,0.3284964213109096,-0.07721230325222453,0
KDM5C,Cortex,74,181,0.2783923307235578,0.1436470070294345,0.4054299130976566,0.2617829060682221,0.34933939127686275,-0.1066208792819009,0
KDM5C,Caudate,63,183,0.3498879779515617,0.15476625180842268,0.5444497163938337,0.389683464585411,0.33906012229469934,-0.04556629951355574,0
KDM5C,Putamen,49,156,0.40551642965026113,0.15351790943059782,0.6458549769886722,0.4923370675580744,0.329756572649221,-0.07056258769163162,0
KDM5C,Nucleus Accumbens,64,182,0.400636401254545,0.16329759798484922,0.6368792351373836,0.47358163715253443,0.3393819641862007,-0.0190104901230261,0
KDM5C,Cerebellum,67,174,0.25530636934521206,0.12952289871508613,0.3785977234883308,0.2490748247732447,0.3235824532590811,-0.016582793334285358,0
KDM5C,Cerebellar Hemi.,58,157,0.1124072268396649,-0.10046752172357958,0.30440283288176945,0.40487035460534904,0.35284029427847086,-0.14303633368069435,1
KDM5C,Substantia Nigra,38,101,0.3838746907849831,0.13767299166278524,0.6196810699341431,0.48200807827135783,0.3206106586519441,-0.028345458172825598,0
KDM5C,Spinal Cord,57,102,0.37731356826327056,0.16342146903212088,0.5911612521597506,0.4277397831276297,0.32013364710909414,0.014388523487137827,0
AR,Hypothalamus,55,147,-0.2594849162481493,-0.44185232987349,-0.07409160877418003,0.36776072109930996,0.34869034007112015,0.030230861528202292,0
AR,Amygdala,45,107,0.06420851755392938,-0.03429275693607165,0.16214022781689127,0.19643298475296292,0.3556329364205162,0.013888625100214543,1
AR,Hippocampus,54,143,0.014243791364841772,-0.06579049504433385,0.09893396320648941,0.16472445825082327,0.3280413235680416,0.1522106822082459,1
AR,Ant. Cing. Ctx,48,128,0.029771282633764537,-0.033202861783321214,0.0923103041440272,0.1255131659273484,0.32643677711326047,-0.02050791864561287,1
AR,Frontal Cortex,56,153,0.0627792971209078,-0.010352120314567342,0.14183364856349714,0.15218576887806448,0.337175755293322,0.11479927530666609,1
AR,Cortex,74,181,0.06649880273939779,0.013072709534956274,0.11957498002394411,0.10650227048898783,0.3382950162156158,0.03396594694668024,0
AR,Caudate,63,183,0.047746069837664856,-0.048550158725113896,0.14475751343338883,0.19330767215850272,0.3492378172034559,0.008770316648711769,1
AR,Putamen,49,156,0.0631544773383394,-0.02385853553507107,0.15352218440524562,0.17738071994031668,0.3477598527181332,0.06676379747430153,1
AR,Nucleus Accumbens,64,182,0.04142609636883509,-0.06500094350518658,0.15542292930276136,0.22042387280794795,0.3370221703572585,0.151955965421933,1
AR,Cerebellum,67,174,0.024330825486823103,-0.010980125336235982,0.0612880934243945,0.07226821876063048,0.3352688455465743,0.1417908672449906,1
AR,Cerebellar Hemi.,58,157,0.025725382442843527,-0.008469301544513383,0.06083746120379507,0.06930676274830845,0.311001106340899,0.1128366982976309,1
AR,Substantia Nigra,38,101,0.07412426433389688,-0.09083832667172548,0.25605548250277776,0.34689380917450324,0.3320209622996728,0.13971737761219094,1
AR,Spinal Cord,57,102,0.006960285609356692,-0.1298096439858063,0.15109534045288608,0.2809049844386924,0.35317956943890055,0.09394078301120427,1
NLGN3,Hypothalamus,55,147,-0.0745489436485448,-0.28561331032141696,0.14068184969869338,0.42629516002011036,0.3388378878495307,0.0042523340367472545,1
NLGN3,Amygdala,45,107,-0.0027942625800061963,-0.2673319033199767,0.24275076917421037,0.510082672494187,0.35687614543292545,-0.1302908225365503,1
NLGN3,Hippocampus,54,143,-0.17000995471384028,-0.3893338585430466,0.06399594622898155,0.4533298047720281,0.34001172019273745,0.02528494297495741,1
NLGN3,Ant. Cing. Ctx,48,128,0.0534774591311797,-0.13457373892556004,0.23346281381579984,0.3680365527413599,0.331779356653299,-0.12194229615317506,1
NLGN3,Frontal Cortex,56,153,-0.035851766911101424,-0.182600101336517,0.11180163126662943,0.2944017326031464,0.3453935302649339,-0.006233946193692651,1
NLGN3,Cortex,74,181,-0.07492212581646857,-0.1879668693587846,0.030962884766825568,0.21892975412561017,0.3345803966832494,-0.10717649623480739,1
NLGN3,Caudate,63,183,-0.08627724246030061,-0.25378242774879023,0.06770727305002429,0.3214897007988145,0.3081805134916794,-0.1661545815864427,1
NLGN3,Putamen,49,156,-0.032442244071221524,-0.24447550939449209,0.17447530240951728,0.4189508118040094,0.3480239180444867,-0.10576557396980903,1
NLGN3,Nucleus Accumbens,64,182,-0.031749617889811385,-0.22733233268792025,0.1591055337334479,0.3864378664213681,0.33122989163461497,-0.04834223081890771,1
NLGN3,Cerebellum,67,174,0.03191770368928883,-0.08524637415677598,0.14337768263375972,0.2286240567905357,0.3398678430456332,-0.11322330515431753,1
NLGN3,Cerebellar Hemi.,58,157,-0.1176693314142979,-0.3046158202473096,0.0601577774434382,0.3647735976907478,0.3566611040011178,0.039392030970173644,1
NLGN3,Substantia Nigra,38,101,-0.06992535885342124,-0.34947053365311376,0.2209584785011476,0.5704290121542613,0.33473580038573925,-0.046998320352968,1
NLGN3,Spinal Cord,57,102,-0.06911547606964381,-0.3585357247011297,0.20369807350979913,0.5622337982109289,0.33565475395232414,-0.05205465040867808,1
XIST,Hypothalamus,55,147,3.082925360819261,2.8390946305120743,3.351159146975773,0.5120645164636985,0.3518916572566689,0.1468317052601795,0
XIST,Amygdala,45,107,2.6707747856211697,2.402051123182892,2.937389142860886,0.5353380196779938,0.3175261223909874,-0.07850179471077312,0
XIST,Hippocampus,54,143,2.794872665722049,2.5123211103187764,3.0711246545929263,0.5588035442741499,0.33457983469920055,-0.08937541110749339,0
XIST,Ant. Cing. Ctx,48,128,2.71469393537349,2.470329635317582,2.9755572106551895,0.5052275753376074,0.3287793279153277,0.03299847105616605,0
XIST,Frontal Cortex,56,153,3.0742828090234533,2.823346066371266,3.325960038621852,0.502613972250586,0.32580647936353846,-0.039093826816516256,0
XIST,Cortex,74,181,4.1194513204862035,3.947382077529463,4.283347881788025,0.3359658042585618,0.338471854957422,-0.09709161139864023,0
XIST,Caudate,63,183,2.995705552372021,2.7547519988001077,3.2235139299701068,0.4687619311699991,0.3496017343799807,-0.0763281879612735,0
XIST,Putamen,49,156,2.6750593877973348,2.3589590740772057,2.9920285610290667,0.6330694869518609,0.3487531190408984,-0.03295792193703361,0
XIST,Nucleus Accumbens,64,182,3.2843665810680007,3.00678441781749,3.559008558268128,0.5522241404506381,0.32699980537943296,-0.06890573562121395,0
XIST,Cerebellum,67,174,6.118125023027473,5.9214967624198716,6.306895496156871,0.3853987337369995,0.3311421092559131,-0.05832332495232558,0
XIST,Cerebellar Hemi.,58,157,4.64326748583393,4.307430050678687,4.956161171195097,0.6487311205164099,0.3478213317361203,-0.10942915046797869,0
XIST,Substantia Nigra,38,101,2.7487826984142076,2.4210551206959137,3.088846478948094,0.6677913582521802,0.33581878192719894,-0.0053275279054814766,0
XIST,Spinal Cord,57,102,3.6459373305680303,3.384563654612644,3.89548702229602,0.5109233676833758,0.32700777686624305,-0.10403678403622618,0
PLP1,Hypothalamus,55,147,0.0849505096968435,-0.3615864200009938,0.48596247361156053,0.8475488936125544,0.3166376856798172,-0.10791164425721268,1
PLP1,Amygdala,45,107,-0.2659860120859107,-0.6716811349161915,0.08437424003227134,0.7560553749484629,0.33338430702362964,-0.2986651913527617,1
PLP1,Hippocampus,54,143,-0.2567024771606039,-0.6853056883722323,0.13995887517312072,0.825264563545353,0.33307165985906134,-0.0972872982156009,1
PLP1,Ant. Cing. Ctx,48,128,0.01667637603836255,-0.4819502714630238,0.5422710167276836,1.0242212881907076,0.33413433493185835,0.08479046415074286,1
PLP1,Frontal Cortex,56,153,0.18988754590360252,-0.17481329589177688,0.5524709230707204,0.7272842189624973,0.2958207174458793,0.09317543731200867,1
PLP1,Cortex,74,181,-0.2695672537952087,-0.541135560895129,0.010743256624034362,0.5518788175191635,0.3358872369520383,-0.003120805564060482,1
PLP1,Caudate,63,183,-0.16986430462600072,-0.402960722915361,0.07300784063495265,0.47596856355031364,0.3275379265166184,0.02052197922473538,1
PLP1,Putamen,49,156,0.0275621867836205,-0.28049915307313805,0.3507267901292916,0.6312259432024296,0.3256833770752665,0.06312986480272006,1
PLP1,Nucleus Accumbens,64,182,-0.27092006160307425,-0.5943565414136931,0.0846891343362808,0.6790456757499739,0.35786166761108257,0.12363066883095905,1
PLP1,Cerebellum,67,174,-0.06650735926401971,-0.31851250131694686,0.1939835051956468,0.5124960065125936,0.337730127919441,0.07180713850672417,1
PLP1,Cerebellar Hemi.,58,157,-0.07499921512771007,-0.3703096274076586,0.20588529021945676,0.5761949176271154,0.3355774373621496,-0.07259424770501134,1
PLP1,Substantia Nigra,38,101,-0.12430145254404044,-0.4787153754753443,0.2498474578539415,0.7285628333292858,0.3365424305345529,0.06304562549805048,1
PLP1,Spinal Cord,57,102,-0.14393779461477818,-0.41664213329257205,0.13083266612825206,0.5474747994208241,0.33059576101881205,0.017270357532061496,1
HTR2C,Hypothalamus,55,147,-0.36072460339273704,-0.7862622324299977,0.0741092452310217,0.8603714776610194,0.3303020470328391,0.008168548232619175,1
HTR2C,Amygdala,45,107,0.21055417905048562,-0.12837035954566542,0.5576318706335059,0.6860022301791714,0.3382439963099529,0.050632479943229704,1
HTR2C,Hippocampus,54,143,-0.0316198001143756,-0.3796335870306529,0.3328134902091559,0.7124470772398088,0.3204939468150252,0.0832688639548184,1
HTR2C,Ant. Cing. Ctx,48,128,-0.029240606015646164,-0.2832659538494249,0.22764895267399907,0.510914906523424,0.32714250100611486,0.012971618265314695,1
HTR2C,Frontal Cortex,56,153,-0.07860110715177306,-0.3037187305232222,0.15172994855260277,0.455448679075825,0.33112773317530697,0.005945579568318419,1
HTR2C,Cortex,74,181,-0.06175969603381743,-0.17482230700836227,0.05644554413916906,0.23126785114753132,0.317876206637528,0.027136308285563307,1
HTR2C,Caudate,63,183,-0.2368509653343886,-0.7113096697166374,0.25227952891108874,0.9635891986277262,0.33796291171191517,0.04682993796559828,1
HTR2C,Putamen,49,156,-0.18032016348423066,-0.7531760746155651,0.438984636838951,1.192160711454516,0.3297215415467986,0.039772472031243025,1
HTR2C,Nucleus Accumbens,64,182,-0.15376484144691946,-0.6773300660363256,0.37139601966776903,1.0487260857040948,0.3294733751396719,-0.041751540711833096,1
HTR2C,Cerebellum,67,174,-0.009435868995066456,-0.02867885555984288,0.010199439912180717,0.038878295472023594,0.3441893953866672,0.061405851971706366,1
HTR2C,Cerebellar Hemi.,58,157,-0.002223717441277122,-0.03889264038574576,0.036284103541990756,0.07517674392773652,0.3461848700355804,0.10714445825066371,1
HTR2C,Substantia Nigra,38,101,-0.13352588250516534,-0.4972509802996454,0.23982496990429603,0.7370759502039415,0.34636223838838637,-0.015143936212251847,1
HTR2C,Spinal Cord,57,102,-0.08870162704134311,-0.40948456290261137,0.25126330166495114,0.6607478645675625,0.3480286565262586,0.05809284012830125,1
GRIA3,Hypothalamus,55,147,-0.17181497766572318,-0.39079219853207686,0.032271346301103634,0.4230635448331805,0.35405710918023,-0.12075224886774766,1
GRIA3,Amygdala,45,107,0.031741305162970225,-0.3018544420484345,0.3356704529443311,0.6375248949927657,0.3395142288685715,-0.09605246511763443,1
GRIA3,Hippocampus,54,143,-0.2654694082352181,-0.6006925119583207,0.07173359770424073,0.6724261096625614,0.325970897556656,0.03094449455739539,1
GRIA3,Ant. Cing. Ctx,48,128,-0.04275176150081632,-0.4011235062574879,0.2953933055049437,0.6965168117624316,0.3368621306840878,-0.05713750710933437,1
GRIA3,Frontal Cortex,56,153,-0.19492701645923086,-0.5350390878752541,0.13715666445147473,0.6721957523267288,0.34236273736327444,-0.11962771397822378,1
GRIA3,Cortex,74,181,-0.10937949652185285,-0.32240353118586906,0.08702783014441046,0.4094313613302795,0.3349491711729106,-0.1116106781218864,1
GRIA3,Caudate,63,183,-0.1390871674393518,-0.5183487969600316,0.185100764838787,0.7034495617988186,0.3418357741940878,-0.1538612507210363,1
GRIA3,Putamen,49,156,-0.07343497149850428,-0.4807773956022498,0.2933651954676587,0.7741425910699085,0.33214895691691143,-0.09277972225591181,1
GRIA3,Nucleus Accumbens,64,182,-0.10062068889402175,-0.44803748134238014,0.2421819078583279,0.690219389200708,0.33503639844969385,-0.13086010586458457,1
GRIA3,Cerebellum,67,174,-0.0820686407415443,-0.25320430798878596,0.0925080657298082,0.34571237371859415,0.3339771799117743,0.018524498784474045,1
GRIA3,Cerebellar Hemi.,58,157,-0.12273280565108936,-0.40283065439777876,0.15365187976658057,0.5564825341643593,0.3377907495102957,-0.04701296113239703,1
GRIA3,Substantia Nigra,38,101,0.1167800841783957,-0.20203824015427038,0.4509680472579566,0.653006287412227,0.31143814618995985,-0.03427196673048401,1
GRIA3,Spinal Cord,57,102,-0.05760702743739283,-0.2816099741480882,0.16254031419008605,0.44415028833817427,0.3275492563503566,-0.01967521846246378,1
HPRT1,Hypothalamus,55,147,-0.2585023780550012,-0.6086888270333446,0.09542713287693352,0.7041159599102781,0.35257542924239926,0.008464563257853107,1
HPRT1,Amygdala,45,107,0.06341337504352246,-0.3478387283911317,0.4570142748072144,0.8048530031983461,0.3215754090566168,-0.15792886843418472,1
HPRT1,Hippocampus,54,143,-0.224384998667555,-0.6637342648183668,0.19779061413191304,0.8615248789502798,0.33737856534586014,0.042133667225371096,1
HPRT1,Ant. Cing. Ctx,48,128,-0.03362290246401704,-0.45649515590488626,0.38487641373100984,0.8413715696358961,0.32461898374567755,-0.041477947707898054,1
HPRT1,Frontal Cortex,56,153,-0.2088939394073335,-0.5416984245622316,0.1306514382937541,0.6723498628559857,0.33876445825260143,-0.07111929859990093,1
HPRT1,Cortex,74,181,-0.07850425106607602,-0.29812026297992567,0.1476359159993671,0.44575617897929276,0.3414496430331079,-0.005227924872917816,1
HPRT1,Caudate,63,183,-0.13665045850293378,-0.5002339750624415,0.23498398596916156,0.7352179610316031,0.3414058081903989,0.004570736375576791,1
HPRT1,Putamen,49,156,-0.1706003905634997,-0.5805014857713707,0.2435194270896267,0.8240209128609974,0.33793358509999044,0.008850123557895807,1
HPRT1,Nucleus Accumbens,64,182,-0.15885059662342957,-0.5184034726551872,0.1902976753512607,0.7087011480064478,0.34844789945400845,-0.0854809445171308,1
HPRT1,Cerebellum,67,174,-0.040514629171397296,-0.16724640852312206,0.0867319985439056,0.2539784070670277,0.3333881686311854,0.01746724812248358,1
